axis,key,opportunity_count
spatial_id,g0066_0046,65
spatial_id,g0066_0047,55
spatial_id,g0066_0048,34
spatial_id,g0066_0049,17
spatial_id,g0066_0050,3
spatial_id,g0066_0051,181
spatial_id,g0066_0052,82
spatial_id,g0066_0053,237
spatial_id,g0066_0054,193
spatial_id,g0066_0055,37
spatial_id,g0066_0056,1889
spatial_id,g0066_0057,463
spatial_id,g0066_0058,225
spatial_id,g0066_0059,94
spatial_id,g0066_0060,1690
spatial_id,g0066_0061,351
spatial_id,g0066_0062,2042
spatial_id,g0066_0063,1970
spatial_id,g0066_0064,2885
spatial_id,g0066_0065,397
spatial_id,g0066_0066,2459
spatial_id,g0066_0067,296
spatial_id,g0066_0068,2151
spatial_id,g0066_0069,1
spatial_id,g0066_0071,830
spatial_id,g0066_0072,680
spatial_id,g0066_0073,2970
spatial_id,g0066_0074,1299
spatial_id,g0066_0075,2703
spatial_id,g0066_0076,561
spatial_id,g0066_0077,6286
spatial_id,g0066_0078,1552
spatial_id,g0066_0079,1556
spatial_id,g0066_0080,2663
spatial_id,g0066_0081,3660
spatial_id,g0066_0082,1080
spatial_id,g0066_0083,1389
spatial_id,g0066_0084,564
spatial_id,g0066_0085,259
spatial_id,g0066_0086,1593
spatial_id,g0066_0090,67
spatial_id,g0066_0093,20
spatial_id,g0066_0094,1
spatial_id,g0066_0095,1
spatial_id,g0066_0101,4
spatial_id,g0066_0103,1
spatial_id,g0066_0106,2
spatial_id,g0066_0108,3
spatial_id,g0066_0111,6
spatial_id,g0066_0112,1
spatial_id,g0066_0114,1
spatial_id,g0067_0014,1
spatial_id,g0067_0015,1
spatial_id,g0067_0026,3
spatial_id,g0067_0032,2
spatial_id,g0067_0033,9
spatial_id,g0067_0034,1
spatial_id,g0067_0040,2
spatial_id,g0067_0041,4
spatial_id,g0067_0042,10
spatial_id,g0067_0043,2
spatial_id,g0067_0044,64
spatial_id,g0067_0045,1172
spatial_id,g0067_0046,511
spatial_id,g0067_0047,1164
spatial_id,g0067_0048,919
spatial_id,g0067_0049,1315
spatial_id,g0067_0050,905
spatial_id,g0067_0051,1125
spatial_id,g0067_0052,1394
spatial_id,g0067_0053,597
spatial_id,g0067_0054,682
spatial_id,g0067_0055,1700
spatial_id,g0067_0056,3807
spatial_id,g0067_0057,1502
spatial_id,g0067_0058,2786
spatial_id,g0067_0059,951
spatial_id,g0067_0060,2059
spatial_id,g0067_0061,646
spatial_id,g0067_0062,1321
spatial_id,g0067_0063,1684
spatial_id,g0067_0064,2089
spatial_id,g0067_0065,64
spatial_id,g0067_0066,2082
spatial_id,g0067_0067,230
spatial_id,g0067_0068,2774
spatial_id,g0067_0069,254
spatial_id,g0067_0070,193
spatial_id,g0067_0071,1454
spatial_id,g0067_0072,285
spatial_id,g0067_0073,1365
spatial_id,g0067_0074,48
spatial_id,g0067_0075,738
spatial_id,g0067_0076,51
spatial_id,g0067_0077,2936
spatial_id,g0067_0078,58
spatial_id,g0067_0079,269
spatial_id,g0067_0080,1105
spatial_id,g0067_0081,3871
spatial_id,g0067_0082,1385
spatial_id,g0067_0083,876
spatial_id,g0067_0085,1
spatial_id,g0067_0086,2228
spatial_id,g0067_0087,230
spatial_id,g0067_0088,150
spatial_id,g0067_0089,274
spatial_id,g0067_0090,228
spatial_id,g0067_0093,37
spatial_id,g0067_0096,9
spatial_id,g0067_0099,4
spatial_id,g0067_0101,7
spatial_id,g0067_0103,2
spatial_id,g0067_0104,1
spatial_id,g0067_0106,5
spatial_id,g0067_0111,5
spatial_id,g0067_0112,1
spatial_id,g0067_0114,1
spatial_id,g0068_0014,2
spatial_id,g0068_0020,3
spatial_id,g0068_0022,2
spatial_id,g0068_0023,3
spatial_id,g0068_0024,6
spatial_id,g0068_0025,1
spatial_id,g0068_0026,23
spatial_id,g0068_0030,5
spatial_id,g0068_0031,2
spatial_id,g0068_0032,3
spatial_id,g0068_0036,3
spatial_id,g0068_0040,1
spatial_id,g0068_0041,2
spatial_id,g0068_0042,1
spatial_id,g0068_0045,183
spatial_id,g0068_0047,27
spatial_id,g0068_0048,3
spatial_id,g0068_0049,26
spatial_id,g0068_0051,185
spatial_id,g0068_0052,172
spatial_id,g0068_0053,373
spatial_id,g0068_0054,138
spatial_id,g0068_0055,51
spatial_id,g0068_0056,2644
spatial_id,g0068_0057,594
spatial_id,g0068_0058,941
spatial_id,g0068_0059,34
spatial_id,g0068_0060,1557
spatial_id,g0068_0061,1
spatial_id,g0068_0062,1
spatial_id,g0068_0063,600
spatial_id,g0068_0064,1668
spatial_id,g0068_0065,25
spatial_id,g0068_0066,2006
spatial_id,g0068_0067,525
spatial_id,g0068_0068,3370
spatial_id,g0068_0069,1873
spatial_id,g0068_0070,812
spatial_id,g0068_0071,1592
spatial_id,g0068_0072,851
spatial_id,g0068_0073,3799
spatial_id,g0068_0074,1334
spatial_id,g0068_0075,2569
spatial_id,g0068_0076,1314
spatial_id,g0068_0077,5394
spatial_id,g0068_0078,2244
spatial_id,g0068_0079,4079
spatial_id,g0068_0080,2858
spatial_id,g0068_0081,3729
spatial_id,g0068_0082,1284
spatial_id,g0068_0083,2262
spatial_id,g0068_0084,1681
spatial_id,g0068_0085,1126
spatial_id,g0068_0086,3573
spatial_id,g0068_0087,2959
spatial_id,g0068_0088,1862
spatial_id,g0068_0089,1882
spatial_id,g0068_0090,996
spatial_id,g0068_0091,56
spatial_id,g0068_0092,30
spatial_id,g0068_0093,488
spatial_id,g0068_0094,56
spatial_id,g0068_0095,24
spatial_id,g0068_0096,13
spatial_id,g0068_0098,5
spatial_id,g0068_0099,52
spatial_id,g0068_0100,2
spatial_id,g0068_0101,37
spatial_id,g0068_0102,4
spatial_id,g0068_0103,27
spatial_id,g0068_0104,10
spatial_id,g0068_0105,8
spatial_id,g0068_0106,23
spatial_id,g0068_0108,1
spatial_id,g0068_0111,11
spatial_id,g0068_0114,2
spatial_id,g0068_0116,4
spatial_id,g0068_0117,19
spatial_id,g0068_0118,3
spatial_id,g0068_0119,4
spatial_id,g0068_0120,2
spatial_id,g0068_0123,12
spatial_id,g0068_0124,7
spatial_id,g0068_0125,14
spatial_id,g0068_0126,1
spatial_id,g0068_0127,5
spatial_id,g0068_0128,12
spatial_id,g0068_0129,1
spatial_id,g0068_0132,2
spatial_id,g0068_0133,1
spatial_id,g0069_0007,1
spatial_id,g0069_0010,1
spatial_id,g0069_0014,37
spatial_id,g0069_0015,2
spatial_id,g0069_0016,3
spatial_id,g0069_0018,4
spatial_id,g0069_0019,7
spatial_id,g0069_0026,1
spatial_id,g0069_0034,1
spatial_id,g0069_0036,4
spatial_id,g0069_0041,14
spatial_id,g0069_0045,392
spatial_id,g0069_0046,1
spatial_id,g0069_0048,3
spatial_id,g0069_0050,3
spatial_id,g0069_0051,183
spatial_id,g0069_0052,100
spatial_id,g0069_0053,1045
spatial_id,g0069_0054,1217
spatial_id,g0069_0055,367
spatial_id,g0069_0056,5048
spatial_id,g0069_0057,1421
spatial_id,g0069_0058,2754
spatial_id,g0069_0059,1040
spatial_id,g0069_0060,2549
spatial_id,g0069_0063,1311
spatial_id,g0069_0064,3241
spatial_id,g0069_0065,1357
spatial_id,g0069_0066,3176
spatial_id,g0069_0067,925
spatial_id,g0069_0068,5245
spatial_id,g0069_0069,2049
spatial_id,g0069_0070,1188
spatial_id,g0069_0071,2123
spatial_id,g0069_0072,614
spatial_id,g0069_0073,1083
spatial_id,g0069_0074,18
spatial_id,g0069_0075,1279
spatial_id,g0069_0076,44
spatial_id,g0069_0077,2809
spatial_id,g0069_0078,7
spatial_id,g0069_0079,1025
spatial_id,g0069_0080,1131
spatial_id,g0069_0081,3069
spatial_id,g0069_0082,235
spatial_id,g0069_0083,180
spatial_id,g0069_0084,241
spatial_id,g0069_0085,850
spatial_id,g0069_0086,2379
spatial_id,g0069_0087,601
spatial_id,g0069_0088,919
spatial_id,g0069_0089,246
spatial_id,g0069_0090,475
spatial_id,g0069_0091,21
spatial_id,g0069_0093,74
spatial_id,g0069_0094,125
spatial_id,g0069_0095,113
spatial_id,g0069_0096,166
spatial_id,g0069_0097,501
spatial_id,g0069_0098,634
spatial_id,g0069_0099,600
spatial_id,g0069_0100,432
spatial_id,g0069_0101,1084
spatial_id,g0069_0102,205
spatial_id,g0069_0103,616
spatial_id,g0069_0104,226
spatial_id,g0069_0105,351
spatial_id,g0069_0106,310
spatial_id,g0069_0107,154
spatial_id,g0069_0108,155
spatial_id,g0069_0109,39
spatial_id,g0069_0110,23
spatial_id,g0069_0111,113
spatial_id,g0069_0112,40
spatial_id,g0069_0113,16
spatial_id,g0069_0114,111
spatial_id,g0069_0115,9
spatial_id,g0069_0116,1
spatial_id,g0069_0117,1
spatial_id,g0069_0119,1
spatial_id,g0069_0120,4
spatial_id,g0069_0121,5
spatial_id,g0069_0122,10
spatial_id,g0069_0128,2
spatial_id,g0070_0014,1
spatial_id,g0070_0026,1
spatial_id,g0070_0035,2
spatial_id,g0070_0036,1
spatial_id,g0070_0040,3
spatial_id,g0070_0041,205
spatial_id,g0070_0042,149
spatial_id,g0070_0043,217
spatial_id,g0070_0044,861
spatial_id,g0070_0045,411
spatial_id,g0070_0046,14
spatial_id,g0070_0048,1
spatial_id,g0070_0049,1
spatial_id,g0070_0050,17
spatial_id,g0070_0051,133
spatial_id,g0070_0052,16
spatial_id,g0070_0053,225
spatial_id,g0070_0054,385
spatial_id,g0070_0055,202
spatial_id,g0070_0056,2535
spatial_id,g0070_0057,1425
spatial_id,g0070_0058,3133
spatial_id,g0070_0059,1655
spatial_id,g0070_0060,3097
spatial_id,g0070_0061,1333
spatial_id,g0070_0062,3145
spatial_id,g0070_0063,3124
spatial_id,g0070_0064,5039
spatial_id,g0070_0065,5749
spatial_id,g0070_0066,6639
spatial_id,g0070_0067,2203
spatial_id,g0070_0068,6176
spatial_id,g0070_0069,3661
spatial_id,g0070_0070,1982
spatial_id,g0070_0071,3251
spatial_id,g0070_0072,1432
spatial_id,g0070_0073,2761
spatial_id,g0070_0074,1349
spatial_id,g0070_0075,3550
spatial_id,g0070_0076,1310
spatial_id,g0070_0077,5519
spatial_id,g0070_0078,1370
spatial_id,g0070_0079,2786
spatial_id,g0070_0080,2071
spatial_id,g0070_0081,5059
spatial_id,g0070_0082,1263
spatial_id,g0070_0083,1354
spatial_id,g0070_0084,1362
spatial_id,g0070_0085,2194
spatial_id,g0070_0086,3218
spatial_id,g0070_0087,1922
spatial_id,g0070_0088,1161
spatial_id,g0070_0089,1128
spatial_id,g0070_0090,1242
spatial_id,g0070_0091,176
spatial_id,g0070_0092,231
spatial_id,g0070_0093,413
spatial_id,g0070_0094,763
spatial_id,g0070_0095,731
spatial_id,g0070_0096,630
spatial_id,g0070_0097,357
spatial_id,g0070_0098,19
spatial_id,g0070_0099,2
spatial_id,g0070_0100,4
spatial_id,g0070_0101,111
spatial_id,g0070_0102,395
spatial_id,g0070_0103,121
spatial_id,g0070_0104,10
spatial_id,g0070_0105,74
spatial_id,g0070_0106,17
spatial_id,g0070_0108,3
spatial_id,g0070_0111,15
spatial_id,g0070_0112,2
spatial_id,g0070_0114,15
spatial_id,g0070_0116,2
spatial_id,g0070_0128,10
spatial_id,g0070_0132,1
spatial_id,g0071_0014,1
spatial_id,g0071_0018,2
spatial_id,g0071_0026,1
spatial_id,g0071_0027,1
spatial_id,g0071_0036,1
spatial_id,g0071_0038,2
spatial_id,g0071_0040,81
spatial_id,g0071_0041,17
spatial_id,g0071_0043,6
spatial_id,g0071_0044,54
spatial_id,g0071_0045,201
spatial_id,g0071_0046,3
spatial_id,g0071_0048,4
spatial_id,g0071_0049,4
spatial_id,g0071_0051,147
spatial_id,g0071_0052,4
spatial_id,g0071_0053,243
spatial_id,g0071_0054,102
spatial_id,g0071_0055,523
spatial_id,g0071_0056,943
spatial_id,g0071_0057,3369
spatial_id,g0071_0058,2880
spatial_id,g0071_0059,398
spatial_id,g0071_0060,1366
spatial_id,g0071_0061,69
spatial_id,g0071_0062,1322
spatial_id,g0071_0063,317
spatial_id,g0071_0064,674
spatial_id,g0071_0065,3514
spatial_id,g0071_0066,2414
spatial_id,g0071_0067,5545
spatial_id,g0071_0068,4779
spatial_id,g0071_0069,2992
spatial_id,g0071_0070,1587
spatial_id,g0071_0071,4005
spatial_id,g0071_0072,1242
spatial_id,g0071_0073,2727
spatial_id,g0071_0074,2108
spatial_id,g0071_0075,3206
spatial_id,g0071_0076,1466
spatial_id,g0071_0077,5998
spatial_id,g0071_0078,2446
spatial_id,g0071_0079,2908
spatial_id,g0071_0080,1607
spatial_id,g0071_0081,3478
spatial_id,g0071_0082,1691
spatial_id,g0071_0083,1517
spatial_id,g0071_0084,1142
spatial_id,g0071_0085,1676
spatial_id,g0071_0086,3528
spatial_id,g0071_0087,1109
spatial_id,g0071_0088,455
spatial_id,g0071_0089,191
spatial_id,g0071_0090,23
spatial_id,g0071_0093,64
spatial_id,g0071_0094,5
spatial_id,g0071_0095,12
spatial_id,g0071_0096,33
spatial_id,g0071_0097,506
spatial_id,g0071_0098,200
spatial_id,g0071_0101,8
spatial_id,g0071_0102,64
spatial_id,g0071_0103,62
spatial_id,g0071_0104,1
spatial_id,g0071_0105,48
spatial_id,g0071_0106,8
spatial_id,g0071_0111,16
spatial_id,g0071_0114,9
spatial_id,g0072_0006,1
spatial_id,g0072_0020,3
spatial_id,g0072_0026,3
spatial_id,g0072_0034,2
spatial_id,g0072_0036,4
spatial_id,g0072_0039,42
spatial_id,g0072_0040,16
spatial_id,g0072_0041,5
spatial_id,g0072_0042,2
spatial_id,g0072_0044,14
spatial_id,g0072_0045,258
spatial_id,g0072_0046,6
spatial_id,g0072_0047,5
spatial_id,g0072_0048,10
spatial_id,g0072_0049,11
spatial_id,g0072_0050,2
spatial_id,g0072_0051,151
spatial_id,g0072_0052,261
spatial_id,g0072_0053,384
spatial_id,g0072_0054,584
spatial_id,g0072_0055,825
spatial_id,g0072_0056,1044
spatial_id,g0072_0057,4139
spatial_id,g0072_0058,2179
spatial_id,g0072_0059,1098
spatial_id,g0072_0060,731
spatial_id,g0072_0061,9
spatial_id,g0072_0062,1316
spatial_id,g0072_0063,1140
spatial_id,g0072_0064,1439
spatial_id,g0072_0065,4093
spatial_id,g0072_0066,1232
spatial_id,g0072_0067,2866
spatial_id,g0072_0068,3066
spatial_id,g0072_0069,854
spatial_id,g0072_0070,66
spatial_id,g0072_0071,2003
spatial_id,g0072_0072,675
spatial_id,g0072_0073,2079
spatial_id,g0072_0074,1593
spatial_id,g0072_0075,3444
spatial_id,g0072_0076,875
spatial_id,g0072_0077,3591
spatial_id,g0072_0078,775
spatial_id,g0072_0079,1996
spatial_id,g0072_0080,328
spatial_id,g0072_0081,1825
spatial_id,g0072_0082,852
spatial_id,g0072_0083,192
spatial_id,g0072_0084,201
spatial_id,g0072_0085,529
spatial_id,g0072_0086,1555
spatial_id,g0072_0087,300
spatial_id,g0072_0088,10
spatial_id,g0072_0089,15
spatial_id,g0072_0090,27
spatial_id,g0072_0091,2
spatial_id,g0072_0092,1
spatial_id,g0072_0093,80
spatial_id,g0072_0094,2
spatial_id,g0072_0095,3
spatial_id,g0072_0097,151
spatial_id,g0072_0098,5
spatial_id,g0072_0099,1
spatial_id,g0072_0101,1
spatial_id,g0072_0102,26
spatial_id,g0072_0103,94
spatial_id,g0072_0104,38
spatial_id,g0072_0105,65
spatial_id,g0072_0106,15
spatial_id,g0072_0111,9
spatial_id,g0072_0112,2
spatial_id,g0072_0113,3
spatial_id,g0072_0114,1
spatial_id,g0072_0115,7
spatial_id,g0072_0128,1
spatial_id,g0073_0018,3
spatial_id,g0073_0026,1
spatial_id,g0073_0027,1
spatial_id,g0073_0034,1
spatial_id,g0073_0035,4
spatial_id,g0073_0036,2
spatial_id,g0073_0038,10
spatial_id,g0073_0039,81
spatial_id,g0073_0040,7
spatial_id,g0073_0041,1
spatial_id,g0073_0045,155
spatial_id,g0073_0046,1
spatial_id,g0073_0047,1
spatial_id,g0073_0048,27
spatial_id,g0073_0049,3
spatial_id,g0073_0051,241
spatial_id,g0073_0052,57
spatial_id,g0073_0054,320
spatial_id,g0073_0055,516
spatial_id,g0073_0056,572
spatial_id,g0073_0057,3544
spatial_id,g0073_0058,3430
spatial_id,g0073_0059,3144
spatial_id,g0073_0060,481
spatial_id,g0073_0061,531
spatial_id,g0073_0062,2073
spatial_id,g0073_0063,918
spatial_id,g0073_0064,333
spatial_id,g0073_0065,3609
spatial_id,g0073_0066,3593
spatial_id,g0073_0067,4081
spatial_id,g0073_0068,6404
spatial_id,g0073_0069,3812
spatial_id,g0073_0070,3127
spatial_id,g0073_0071,6543
spatial_id,g0073_0072,3812
spatial_id,g0073_0073,5272
spatial_id,g0073_0074,5287
spatial_id,g0073_0075,7254
spatial_id,g0073_0076,2835
spatial_id,g0073_0077,1304
spatial_id,g0073_0078,916
spatial_id,g0073_0079,1951
spatial_id,g0073_0080,1256
spatial_id,g0073_0081,3113
spatial_id,g0073_0082,324
spatial_id,g0073_0083,302
spatial_id,g0073_0084,234
spatial_id,g0073_0085,756
spatial_id,g0073_0086,1716
spatial_id,g0073_0087,63
spatial_id,g0073_0088,3
spatial_id,g0073_0090,34
spatial_id,g0073_0091,9
spatial_id,g0073_0092,4
spatial_id,g0073_0093,67
spatial_id,g0073_0094,3
spatial_id,g0073_0095,100
spatial_id,g0073_0096,110
spatial_id,g0073_0097,57
spatial_id,g0073_0100,2
spatial_id,g0073_0102,11
spatial_id,g0073_0103,77
spatial_id,g0073_0104,89
spatial_id,g0073_0105,128
spatial_id,g0073_0106,19
spatial_id,g0073_0107,2
spatial_id,g0073_0108,18
spatial_id,g0073_0109,3
spatial_id,g0073_0110,2
spatial_id,g0073_0111,14
spatial_id,g0073_0115,14
spatial_id,g0073_0118,1
spatial_id,g0074_0010,1
spatial_id,g0074_0035,1
spatial_id,g0074_0036,6
spatial_id,g0074_0037,12
spatial_id,g0074_0038,13
spatial_id,g0074_0042,2
spatial_id,g0074_0044,18
spatial_id,g0074_0045,634
spatial_id,g0074_0046,75
spatial_id,g0074_0047,59
spatial_id,g0074_0050,17
spatial_id,g0074_0051,246
spatial_id,g0074_0052,6
spatial_id,g0074_0053,1
spatial_id,g0074_0054,350
spatial_id,g0074_0055,6
spatial_id,g0074_0056,371
spatial_id,g0074_0057,1806
spatial_id,g0074_0058,938
spatial_id,g0074_0059,1209
spatial_id,g0074_0060,2461
spatial_id,g0074_0061,270
spatial_id,g0074_0062,579
spatial_id,g0074_0063,3047
spatial_id,g0074_0064,2606
spatial_id,g0074_0065,4379
spatial_id,g0074_0066,2005
spatial_id,g0074_0067,1029
spatial_id,g0074_0068,4729
spatial_id,g0074_0069,1884
spatial_id,g0074_0070,707
spatial_id,g0074_0071,5423
spatial_id,g0074_0072,2761
spatial_id,g0074_0073,2651
spatial_id,g0074_0074,3068
spatial_id,g0074_0075,4089
spatial_id,g0074_0076,1013
spatial_id,g0074_0077,2904
spatial_id,g0074_0078,1997
spatial_id,g0074_0079,2571
spatial_id,g0074_0080,2244
spatial_id,g0074_0081,2513
spatial_id,g0074_0082,138
spatial_id,g0074_0083,71
spatial_id,g0074_0084,3
spatial_id,g0074_0085,736
spatial_id,g0074_0086,1012
spatial_id,g0074_0087,1
spatial_id,g0074_0090,15
spatial_id,g0074_0092,3
spatial_id,g0074_0093,271
spatial_id,g0074_0094,61
spatial_id,g0074_0095,148
spatial_id,g0074_0096,21
spatial_id,g0074_0097,1
spatial_id,g0074_0100,1
spatial_id,g0074_0102,4
spatial_id,g0074_0103,7
spatial_id,g0074_0104,12
spatial_id,g0074_0105,8
spatial_id,g0074_0106,91
spatial_id,g0074_0107,7
spatial_id,g0074_0108,4
spatial_id,g0074_0115,5
spatial_id,g0075_0009,2
spatial_id,g0075_0015,1
spatial_id,g0075_0027,2
spatial_id,g0075_0034,9
spatial_id,g0075_0035,74
spatial_id,g0075_0036,174
spatial_id,g0075_0037,31
spatial_id,g0075_0038,22
spatial_id,g0075_0039,6
spatial_id,g0075_0040,10
spatial_id,g0075_0044,12
spatial_id,g0075_0045,292
spatial_id,g0075_0046,35
spatial_id,g0075_0047,65
spatial_id,g0075_0048,12
spatial_id,g0075_0049,11
spatial_id,g0075_0050,1050
spatial_id,g0075_0051,1754
spatial_id,g0075_0052,451
spatial_id,g0075_0053,487
spatial_id,g0075_0054,734
spatial_id,g0075_0055,381
spatial_id,g0075_0056,286
spatial_id,g0075_0057,1800
spatial_id,g0075_0058,6
spatial_id,g0075_0059,102
spatial_id,g0075_0060,660
spatial_id,g0075_0061,2211
spatial_id,g0075_0062,2330
spatial_id,g0075_0063,1636
spatial_id,g0075_0064,12
spatial_id,g0075_0065,1174
spatial_id,g0075_0066,328
spatial_id,g0075_0067,974
spatial_id,g0075_0068,4529
spatial_id,g0075_0069,2200
spatial_id,g0075_0070,2181
spatial_id,g0075_0071,6569
spatial_id,g0075_0072,2507
spatial_id,g0075_0073,3044
spatial_id,g0075_0074,2855
spatial_id,g0075_0075,3091
spatial_id,g0075_0076,2246
spatial_id,g0075_0077,2825
spatial_id,g0075_0078,2084
spatial_id,g0075_0079,2314
spatial_id,g0075_0080,4792
spatial_id,g0075_0081,741
spatial_id,g0075_0082,616
spatial_id,g0075_0083,467
spatial_id,g0075_0084,5
spatial_id,g0075_0085,1268
spatial_id,g0075_0086,94
spatial_id,g0075_0087,1401
spatial_id,g0075_0088,82
spatial_id,g0075_0089,8
spatial_id,g0075_0090,42
spatial_id,g0075_0092,79
spatial_id,g0075_0093,110
spatial_id,g0075_0094,12
spatial_id,g0075_0095,28
spatial_id,g0075_0096,3
spatial_id,g0075_0097,11
spatial_id,g0075_0100,1
spatial_id,g0075_0104,2
spatial_id,g0075_0105,1
spatial_id,g0075_0106,14
spatial_id,g0075_0107,27
spatial_id,g0075_0115,5
spatial_id,g0076_0027,8
spatial_id,g0076_0028,1
spatial_id,g0076_0030,3
spatial_id,g0076_0031,14
spatial_id,g0076_0032,12
spatial_id,g0076_0033,7
spatial_id,g0076_0034,8
spatial_id,g0076_0035,1
spatial_id,g0076_0036,14
spatial_id,g0076_0040,2
spatial_id,g0076_0041,15
spatial_id,g0076_0042,10
spatial_id,g0076_0043,14
spatial_id,g0076_0044,125
spatial_id,g0076_0045,336
spatial_id,g0076_0046,154
spatial_id,g0076_0047,276
spatial_id,g0076_0048,285
spatial_id,g0076_0049,1357
spatial_id,g0076_0050,341
spatial_id,g0076_0051,234
spatial_id,g0076_0052,4
spatial_id,g0076_0053,8
spatial_id,g0076_0054,98
spatial_id,g0076_0055,85
spatial_id,g0076_0056,214
spatial_id,g0076_0057,942
spatial_id,g0076_0058,1171
spatial_id,g0076_0059,28
spatial_id,g0076_0060,913
spatial_id,g0076_0061,1529
spatial_id,g0076_0062,1866
spatial_id,g0076_0063,2361
spatial_id,g0076_0064,718
spatial_id,g0076_0065,2424
spatial_id,g0076_0066,254
spatial_id,g0076_0067,1157
spatial_id,g0076_0068,2899
spatial_id,g0076_0069,1017
spatial_id,g0076_0070,425
spatial_id,g0076_0071,2856
spatial_id,g0076_0072,2072
spatial_id,g0076_0073,2034
spatial_id,g0076_0074,2873
spatial_id,g0076_0075,2017
spatial_id,g0076_0076,852
spatial_id,g0076_0077,3252
spatial_id,g0076_0078,1741
spatial_id,g0076_0079,6356
spatial_id,g0076_0080,186
spatial_id,g0076_0081,511
spatial_id,g0076_0082,111
spatial_id,g0076_0083,268
spatial_id,g0076_0084,3379
spatial_id,g0076_0085,186
spatial_id,g0076_0086,13
spatial_id,g0076_0087,105
spatial_id,g0076_0088,347
spatial_id,g0076_0089,82
spatial_id,g0076_0090,203
spatial_id,g0076_0091,53
spatial_id,g0076_0092,142
spatial_id,g0076_0093,34
spatial_id,g0076_0097,1
spatial_id,g0076_0102,2
spatial_id,g0076_0107,35
spatial_id,g0076_0111,3
spatial_id,g0076_0115,2
spatial_id,g0077_0003,1
spatial_id,g0077_0017,1
spatial_id,g0077_0025,2
spatial_id,g0077_0026,1
spatial_id,g0077_0027,9
spatial_id,g0077_0028,21
spatial_id,g0077_0029,8
spatial_id,g0077_0030,3
spatial_id,g0077_0036,9
spatial_id,g0077_0043,1
spatial_id,g0077_0044,27
spatial_id,g0077_0045,18
spatial_id,g0077_0046,3
spatial_id,g0077_0048,65
spatial_id,g0077_0049,10
spatial_id,g0077_0050,51
spatial_id,g0077_0051,464
spatial_id,g0077_0052,55
spatial_id,g0077_0053,25
spatial_id,g0077_0054,12
spatial_id,g0077_0055,5
spatial_id,g0077_0056,49
spatial_id,g0077_0057,119
spatial_id,g0077_0058,1253
spatial_id,g0077_0059,2298
spatial_id,g0077_0060,3206
spatial_id,g0077_0061,2217
spatial_id,g0077_0062,2482
spatial_id,g0077_0063,4830
spatial_id,g0077_0064,3592
spatial_id,g0077_0065,6694
spatial_id,g0077_0066,3370
spatial_id,g0077_0067,6298
spatial_id,g0077_0068,8950
spatial_id,g0077_0069,6350
spatial_id,g0077_0070,6394
spatial_id,g0077_0071,6118
spatial_id,g0077_0072,3747
spatial_id,g0077_0073,6266
spatial_id,g0077_0074,5419
spatial_id,g0077_0075,4341
spatial_id,g0077_0076,3730
spatial_id,g0077_0077,6270
spatial_id,g0077_0078,6883
spatial_id,g0077_0079,1290
spatial_id,g0077_0080,1581
spatial_id,g0077_0081,190
spatial_id,g0077_0082,8
spatial_id,g0077_0083,1034
spatial_id,g0077_0084,217
spatial_id,g0077_0085,1176
spatial_id,g0077_0086,867
spatial_id,g0077_0087,578
spatial_id,g0077_0088,1898
spatial_id,g0077_0089,194
spatial_id,g0077_0090,183
spatial_id,g0077_0091,172
spatial_id,g0077_0092,122
spatial_id,g0077_0093,54
spatial_id,g0077_0094,24
spatial_id,g0077_0095,16
spatial_id,g0077_0096,12
spatial_id,g0077_0097,28
spatial_id,g0077_0098,1
spatial_id,g0077_0099,1
spatial_id,g0077_0100,1
spatial_id,g0077_0107,15
spatial_id,g0077_0115,8
spatial_id,g0077_0116,1
spatial_id,g0078_0017,1
spatial_id,g0078_0018,1
spatial_id,g0078_0020,1
spatial_id,g0078_0024,1
spatial_id,g0078_0026,7
spatial_id,g0078_0027,84
spatial_id,g0078_0028,10
spatial_id,g0078_0034,2
spatial_id,g0078_0036,6
spatial_id,g0078_0042,2
spatial_id,g0078_0043,17
spatial_id,g0078_0044,4
spatial_id,g0078_0045,12
spatial_id,g0078_0047,86
spatial_id,g0078_0048,5
spatial_id,g0078_0050,8
spatial_id,g0078_0051,94
spatial_id,g0078_0052,46
spatial_id,g0078_0053,11
spatial_id,g0078_0054,34
spatial_id,g0078_0055,47
spatial_id,g0078_0056,130
spatial_id,g0078_0057,182
spatial_id,g0078_0058,17
spatial_id,g0078_0059,343
spatial_id,g0078_0060,1361
spatial_id,g0078_0061,2064
spatial_id,g0078_0062,1371
spatial_id,g0078_0063,1961
spatial_id,g0078_0064,486
spatial_id,g0078_0065,1330
spatial_id,g0078_0066,995
spatial_id,g0078_0067,565
spatial_id,g0078_0068,3084
spatial_id,g0078_0069,754
spatial_id,g0078_0070,937
spatial_id,g0078_0071,2480
spatial_id,g0078_0072,1900
spatial_id,g0078_0073,3019
spatial_id,g0078_0074,1373
spatial_id,g0078_0075,1
spatial_id,g0078_0076,995
spatial_id,g0078_0077,2730
spatial_id,g0078_0078,1307
spatial_id,g0078_0079,3475
spatial_id,g0078_0080,845
spatial_id,g0078_0081,1125
spatial_id,g0078_0082,1423
spatial_id,g0078_0083,1090
spatial_id,g0078_0084,1101
spatial_id,g0078_0085,1218
spatial_id,g0078_0086,2272
spatial_id,g0078_0087,1357
spatial_id,g0078_0088,2114
spatial_id,g0078_0089,2105
spatial_id,g0078_0090,936
spatial_id,g0078_0091,1211
